User_ID,Age,Gender,City,Current_Service_Provider,Monthly_Bill_Amount,Network_Quality_Rating,Customer_Service_Rating,Internet_Speed_Rating,Loyalty_Duration_Years,Is_Satisfied,Will_Change_Service
4187,50,Female,Bangalore,Airtel,1000,3,5,5,10,0,1
4188,26,Male,Kolkata,Jio,261,1,2,2,9,1,1
4189,58,Female,Mumbai,Vodafone Idea,544,4,3,4,3,0,1
4190,43,Male,Kolkata,Airtel,1513,5,3,2,1,1,1
4191,22,Female,Chennai,Jio,814,4,1,5,3,1,1
4192,55,Male,Hyderabad,Airtel,1143,2,2,1,7,1,1
4193,54,Female,Hyderabad,Airtel,1575,4,3,5,8,0,1
4194,21,Male,Mumbai,Airtel,1327,1,2,1,8,1,1
4195,45,Male,Chennai,Vodafone Idea,921,4,5,2,0,1,1
4196,60,Male,Bangalore,BSNL,1263,5,1,1,2,1,1
4197,26,Male,Hyderabad,BSNL,602,3,4,4,10,0,1
4198,33,Female,Delhi,BSNL,528,3,5,5,1,1,0
4199,36,Male,Bangalore,Vodafone Idea,823,3,1,5,0,0,1
4200,34,Male,Kolkata,BSNL,595,2,5,2,9,0,1
4201,38,Female,Mumbai,Vodafone Idea,1735,3,1,4,3,1,1
4202,43,Male,Hyderabad,Airtel,1367,2,2,3,6,0,1
4203,62,Female,Chennai,Vodafone Idea,223,4,3,2,7,1,1
4204,65,Female,Chennai,BSNL,1542,3,1,1,6,0,1
4205,38,Female,Delhi,Vodafone Idea,114,1,3,4,7,1,1
4206,38,Female,Kolkata,Vodafone Idea,1383,1,2,4,7,1,1
4207,46,Male,Mumbai,Vodafone Idea,783,2,3,5,7,0,1
4208,35,Male,Delhi,BSNL,1215,3,5,3,7,1,0
4209,32,Female,Kolkata,Jio,758,3,3,5,3,1,0
4210,22,Male,Hyderabad,Jio,1889,4,1,5,6,0,1
4211,30,Female,Mumbai,Vodafone Idea,1638,1,5,3,5,1,1
4212,26,Female,Chennai,BSNL,1823,4,4,3,7,0,1
4213,55,Female,Chennai,Airtel,981,5,1,3,6,1,1
4214,24,Female,Kolkata,Jio,285,5,3,1,4,1,1
4215,27,Female,Bangalore,Vodafone Idea,851,5,4,5,5,0,1
4216,24,Male,Hyderabad,BSNL,1396,5,3,5,5,1,0
4217,28,Female,Chennai,BSNL,697,3,3,5,4,1,0
4218,46,Male,Delhi,Airtel,1022,5,4,3,5,0,1
4219,47,Female,Mumbai,Airtel,1463,5,1,5,9,0,1
4220,38,Male,Mumbai,Airtel,604,3,4,2,0,0,1
4221,44,Male,Delhi,Airtel,276,4,4,1,3,1,1
4222,25,Male,Hyderabad,Airtel,1432,4,2,2,4,0,1
4223,52,Female,Chennai,Airtel,784,5,2,2,8,0,1
4224,40,Male,Mumbai,Airtel,1862,3,5,1,1,1,1
4225,31,Female,Delhi,Jio,890,5,2,4,9,0,1
4226,46,Female,Bangalore,Airtel,1780,5,3,3,5,0,1
4227,37,Female,Chennai,BSNL,869,5,4,4,4,1,0
4228,47,Male,Hyderabad,Jio,590,2,2,1,3,1,1
4229,34,Female,Hyderabad,Airtel,1297,1,1,3,5,0,1
4230,25,Male,Bangalore,BSNL,1098,1,4,2,1,0,1
4231,23,Female,Kolkata,BSNL,1263,3,1,4,1,0,1
4232,28,Female,Bangalore,Vodafone Idea,480,1,4,5,0,0,1
4233,61,Male,Kolkata,Airtel,831,5,2,5,2,0,1
4234,37,Female,Hyderabad,BSNL,810,3,1,1,6,1,1
4235,63,Female,Bangalore,Jio,1717,4,5,1,9,0,1
4236,62,Male,Chennai,BSNL,1896,4,3,3,3,1,1
4237,56,Female,Bangalore,Airtel,336,3,4,2,9,0,1
4238,20,Male,Kolkata,Airtel,307,4,2,2,5,1,1
4239,31,Male,Kolkata,Airtel,877,2,3,1,5,0,1
4240,38,Female,Bangalore,Vodafone Idea,694,3,2,2,3,0,1
4241,27,Male,Delhi,BSNL,604,3,1,5,3,1,1
4242,23,Female,Chennai,Airtel,904,5,1,5,0,1,1
4243,63,Female,Chennai,Jio,1490,3,4,5,8,0,1
4244,33,Female,Chennai,Airtel,1356,2,4,4,9,0,1
4245,40,Male,Chennai,Airtel,187,2,1,4,2,0,1
4246,43,Female,Kolkata,Vodafone Idea,1451,4,3,2,3,1,1
4247,50,Female,Mumbai,Airtel,374,1,1,2,3,1,1
4248,21,Female,Kolkata,BSNL,1816,4,3,1,3,1,1
4249,61,Female,Hyderabad,Airtel,1140,2,2,5,10,1,1
4250,37,Female,Kolkata,Jio,1965,4,1,2,1,1,1
4251,34,Male,Mumbai,Airtel,591,4,3,2,3,1,1
4252,29,Male,Bangalore,BSNL,1065,2,5,3,5,0,1
4253,19,Male,Hyderabad,BSNL,1095,3,5,4,10,1,0
4254,43,Male,Mumbai,Airtel,472,4,4,3,1,1,0
4255,46,Female,Hyderabad,Jio,1035,3,5,3,4,1,0
4256,53,Female,Kolkata,Airtel,157,1,3,1,10,1,1
4257,65,Female,Chennai,BSNL,1851,3,4,2,8,1,1
4258,53,Male,Kolkata,Jio,424,4,5,1,5,1,1
4259,33,Female,Delhi,Vodafone Idea,1215,1,4,4,5,0,1
4260,24,Male,Hyderabad,Airtel,1317,4,4,5,0,1,0
4261,47,Female,Bangalore,Airtel,963,1,1,5,7,1,1
4262,24,Male,Delhi,Vodafone Idea,1668,1,3,1,0,0,1
4263,26,Female,Hyderabad,Vodafone Idea,1431,1,2,3,2,1,1
4264,25,Male,Kolkata,Vodafone Idea,874,3,2,3,6,1,1
4265,18,Female,Bangalore,BSNL,939,3,4,1,4,0,1
4266,21,Female,Chennai,Vodafone Idea,109,1,1,2,0,1,1
4267,32,Female,Delhi,Jio,802,2,5,4,6,0,1
4268,26,Male,Mumbai,BSNL,1972,1,1,2,2,1,1
4269,30,Male,Hyderabad,Jio,610,4,5,2,6,1,1
4270,43,Male,Bangalore,Airtel,704,5,1,1,0,0,1
4271,41,Male,Chennai,Jio,462,4,1,1,6,1,1
4272,61,Male,Chennai,Airtel,1167,2,1,2,7,0,1
4273,58,Female,Chennai,Airtel,268,3,1,5,4,0,1
4274,59,Male,Chennai,BSNL,873,1,3,3,1,0,1
4275,23,Male,Kolkata,Jio,1753,5,4,2,5,0,1
4276,55,Male,Hyderabad,Vodafone Idea,622,4,1,1,10,0,1
4277,55,Male,Kolkata,Vodafone Idea,625,1,1,5,1,1,1
4278,34,Female,Delhi,BSNL,240,1,2,3,4,0,1
4279,22,Female,Mumbai,BSNL,1773,1,5,1,4,1,1
4280,19,Male,Bangalore,BSNL,1543,4,2,1,8,0,1
4281,22,Male,Bangalore,Vodafone Idea,1498,4,4,3,7,1,0
4282,30,Female,Mumbai,BSNL,944,5,5,2,6,1,1
4283,59,Male,Bangalore,Airtel,256,5,5,2,2,0,1
4284,46,Female,Chennai,Jio,171,1,5,1,1,0,1
4285,26,Male,Bangalore,Airtel,1929,3,5,5,6,0,1
4286,23,Female,Kolkata,Airtel,314,1,1,2,4,0,1
4287,39,Male,Kolkata,Vodafone Idea,1376,4,5,1,8,0,1
4288,25,Male,Delhi,Jio,1526,2,5,4,3,1,1
4289,20,Female,Chennai,Jio,1045,5,2,5,4,0,1
4290,47,Female,Bangalore,BSNL,762,2,1,2,10,1,1
4291,21,Female,Hyderabad,Jio,1399,1,3,1,2,0,1
4292,28,Male,Kolkata,BSNL,1926,4,4,3,7,1,1
4293,54,Male,Mumbai,Vodafone Idea,519,4,1,5,9,0,1
4294,45,Male,Kolkata,BSNL,785,2,4,1,7,1,1
4295,64,Female,Bangalore,BSNL,1196,2,2,1,3,1,1
4296,43,Female,Mumbai,BSNL,1886,5,5,5,0,1,1
4297,49,Male,Kolkata,Jio,1775,1,5,2,2,1,1
4298,19,Female,Bangalore,Airtel,1400,1,1,1,9,1,1
4299,42,Male,Delhi,Vodafone Idea,1982,3,4,3,4,1,1
4300,61,Male,Delhi,Airtel,713,2,5,3,0,0,1
4301,45,Male,Kolkata,Jio,938,2,4,5,6,1,1
4302,29,Female,Mumbai,Jio,1796,2,5,3,9,1,1
4303,40,Female,Mumbai,BSNL,643,2,3,4,5,1,1
4304,31,Female,Delhi,Airtel,187,5,1,2,7,0,1
4305,29,Male,Bangalore,Airtel,864,2,5,5,2,0,1
4306,35,Female,Chennai,Airtel,354,2,3,3,5,0,1
4307,35,Male,Mumbai,Vodafone Idea,176,2,4,4,2,1,1
4308,46,Female,Mumbai,BSNL,486,5,5,4,10,0,1
4309,27,Female,Hyderabad,BSNL,1470,2,1,5,0,0,1
4310,20,Male,Kolkata,BSNL,1247,3,3,4,2,1,0
4311,57,Male,Bangalore,Airtel,1219,1,1,2,3,0,1
4312,57,Male,Kolkata,Vodafone Idea,102,5,5,5,5,1,0
4313,57,Female,Chennai,Vodafone Idea,377,3,4,5,8,1,0
4314,33,Male,Mumbai,Airtel,1104,4,3,2,9,1,1
4315,59,Female,Kolkata,Airtel,538,3,4,3,3,0,1
4316,36,Male,Bangalore,Airtel,116,2,5,3,7,1,1
4317,49,Female,Chennai,Airtel,640,5,5,3,7,0,1
4318,44,Female,Chennai,BSNL,392,2,2,2,1,0,1
4319,53,Female,Chennai,BSNL,1096,3,4,5,2,1,0
4320,48,Female,Hyderabad,BSNL,959,5,4,1,5,1,1
4321,21,Male,Delhi,Airtel,527,5,2,3,8,0,1
4322,23,Male,Hyderabad,Vodafone Idea,964,5,5,1,2,0,1
4323,35,Female,Hyderabad,Airtel,375,3,1,5,8,1,1
4324,42,Female,Hyderabad,Airtel,1855,1,1,2,4,1,1
4325,26,Female,Hyderabad,Vodafone Idea,1142,1,4,4,8,0,1
4326,44,Female,Chennai,Jio,1886,3,2,2,8,0,1
4327,30,Female,Bangalore,Airtel,309,1,4,2,9,1,1
4328,59,Male,Bangalore,Vodafone Idea,639,1,2,5,1,1,1
4329,51,Female,Bangalore,Airtel,1397,5,1,2,9,0,1
4330,33,Male,Kolkata,Vodafone Idea,630,3,5,4,10,1,0
4331,58,Male,Mumbai,Jio,1485,4,1,3,9,0,1
4332,52,Female,Kolkata,Airtel,654,5,3,2,4,1,1
4333,19,Female,Kolkata,Vodafone Idea,1028,1,4,5,9,0,1
4334,42,Female,Kolkata,Jio,337,2,2,3,5,1,1
4335,63,Male,Chennai,Airtel,1183,3,2,1,1,0,1
4336,40,Male,Kolkata,Vodafone Idea,1646,1,4,5,6,0,1
4337,48,Female,Mumbai,Airtel,1285,1,2,3,10,0,1
4338,52,Male,Mumbai,Vodafone Idea,570,2,3,2,5,1,1
4339,49,Male,Kolkata,BSNL,1312,3,4,3,9,0,1
4340,40,Male,Chennai,BSNL,749,1,3,3,9,1,1
4341,54,Female,Delhi,BSNL,1726,3,1,4,1,0,1
4342,50,Female,Bangalore,Jio,532,2,4,4,9,1,1
4343,38,Male,Chennai,Airtel,1997,3,5,5,4,1,1
4344,42,Male,Kolkata,Jio,144,4,2,5,5,0,1
4345,35,Female,Hyderabad,BSNL,1278,2,1,1,6,1,1
4346,29,Female,Mumbai,BSNL,943,2,5,3,10,0,1
4347,19,Male,Hyderabad,Airtel,1277,5,2,3,4,0,1
4348,38,Female,Delhi,BSNL,1732,5,1,5,4,1,1
4349,56,Male,Kolkata,BSNL,191,2,4,1,6,1,1
4350,32,Male,Bangalore,Vodafone Idea,956,1,5,2,4,1,1
4351,19,Female,Hyderabad,Airtel,1114,4,4,1,5,1,1
4352,35,Female,Kolkata,BSNL,923,3,5,5,2,1,0
4353,21,Female,Kolkata,BSNL,632,1,5,1,3,1,1
4354,48,Male,Kolkata,Airtel,1523,3,5,5,9,0,1
4355,51,Female,Mumbai,Jio,1648,4,5,4,0,1,1
4356,40,Male,Hyderabad,Jio,1862,5,3,5,0,0,1
4357,55,Male,Delhi,BSNL,1978,1,1,3,4,0,1
4358,32,Female,Bangalore,Vodafone Idea,1450,5,3,3,1,0,1
4359,28,Male,Mumbai,Airtel,1861,4,3,3,5,0,1
4360,24,Male,Mumbai,BSNL,1342,5,3,5,2,1,0
4361,33,Female,Bangalore,BSNL,1383,2,5,4,4,0,1
4362,60,Female,Bangalore,Vodafone Idea,1517,1,5,4,2,1,1
4363,33,Female,Bangalore,Jio,1983,2,2,1,8,1,1
4364,35,Female,Delhi,Jio,107,5,4,3,6,0,1
4365,52,Male,Bangalore,Jio,1266,1,4,1,7,0,1
4366,65,Female,Bangalore,Vodafone Idea,455,1,1,3,8,0,1
4367,21,Male,Hyderabad,BSNL,454,1,3,5,5,0,1
4368,32,Male,Kolkata,Jio,1135,3,4,5,5,0,1
4369,54,Female,Delhi,Jio,1198,1,4,3,4,1,1
4370,42,Male,Chennai,Vodafone Idea,1663,5,3,5,7,0,1
4371,40,Male,Bangalore,Airtel,1857,3,5,1,0,1,1
4372,29,Female,Mumbai,BSNL,669,3,1,3,1,1,1
4373,29,Female,Mumbai,Airtel,1356,2,4,1,8,1,1
4374,33,Female,Bangalore,Airtel,1142,3,4,5,9,1,0
4375,55,Female,Hyderabad,Vodafone Idea,1030,1,5,5,7,1,1
4376,38,Male,Kolkata,Jio,1667,5,5,2,7,1,1
4377,65,Male,Hyderabad,BSNL,652,3,4,3,9,0,1
4378,62,Male,Delhi,Jio,1884,2,4,3,10,0,1
4379,40,Female,Chennai,Airtel,755,5,3,4,5,0,1
4380,55,Male,Delhi,Jio,1645,1,1,3,0,0,1
4381,19,Female,Hyderabad,BSNL,818,3,5,1,1,1,1
4382,63,Female,Bangalore,Airtel,329,3,3,2,10,0,1
4383,62,Male,Hyderabad,BSNL,1852,4,4,3,4,0,1
4384,40,Male,Kolkata,Jio,1547,5,1,1,6,0,1
4385,54,Male,Bangalore,Airtel,585,4,1,4,7,1,1
4386,54,Male,Bangalore,Airtel,1802,4,4,4,0,1,1
4387,27,Male,Mumbai,BSNL,1802,3,3,5,9,0,1
4388,54,Female,Mumbai,Airtel,1670,2,3,3,10,1,1
4389,30,Male,Kolkata,Jio,773,5,4,3,3,1,0
4390,49,Female,Chennai,Airtel,1201,1,1,3,6,0,1
4391,52,Male,Hyderabad,Vodafone Idea,1633,2,3,5,7,1,1
4392,37,Male,Mumbai,Airtel,1928,1,5,2,2,0,1
4393,29,Male,Mumbai,Airtel,1029,5,3,3,10,1,0
4394,49,Female,Kolkata,Jio,378,5,4,3,5,0,1
4395,20,Male,Hyderabad,Vodafone Idea,1832,5,2,5,0,1,1
4396,23,Female,Mumbai,BSNL,1105,2,3,5,2,1,1
4397,21,Female,Chennai,Jio,352,1,2,1,8,0,1
4398,32,Male,Mumbai,Airtel,1028,4,1,1,0,0,1
4399,56,Male,Chennai,Airtel,644,2,5,5,0,1,1
4400,32,Male,Delhi,BSNL,1919,3,1,2,4,0,1
4401,19,Male,Delhi,Airtel,502,4,4,2,10,1,1
4402,51,Female,Mumbai,Vodafone Idea,143,5,2,4,1,0,1
4403,48,Male,Bangalore,Airtel,1414,1,5,4,7,0,1
4404,18,Male,Kolkata,Airtel,970,2,2,3,7,0,1
4405,39,Female,Kolkata,BSNL,1750,4,1,3,0,1,1
4406,57,Female,Mumbai,Vodafone Idea,1232,5,1,4,10,1,1
4407,30,Female,Hyderabad,Vodafone Idea,1246,5,2,4,7,0,1
4408,26,Male,Bangalore,Jio,345,1,3,4,3,1,1
4409,39,Male,Kolkata,Jio,1715,2,5,4,4,1,1
4410,63,Male,Mumbai,Airtel,316,1,3,3,6,0,1
4411,29,Female,Mumbai,BSNL,1651,2,4,3,0,1,1
4412,38,Male,Kolkata,Vodafone Idea,885,5,3,5,10,1,0
4413,21,Male,Bangalore,Jio,1818,4,2,2,3,0,1
4414,19,Female,Hyderabad,BSNL,1804,3,2,3,1,0,1
4415,27,Male,Delhi,Vodafone Idea,1780,2,4,3,6,0,1
4416,55,Male,Bangalore,BSNL,654,4,4,1,1,1,1
4417,63,Male,Chennai,Airtel,1688,5,4,2,3,0,1
4418,27,Male,Mumbai,Jio,1576,5,2,2,10,0,1
4419,25,Female,Mumbai,Airtel,1668,1,1,5,4,0,1
4420,51,Male,Kolkata,Airtel,1797,3,2,4,0,0,1
4421,41,Male,Hyderabad,Vodafone Idea,171,3,1,2,7,1,1
4422,22,Female,Delhi,Airtel,515,5,4,3,9,1,0
4423,41,Male,Delhi,BSNL,724,3,4,5,9,1,0
4424,63,Male,Hyderabad,BSNL,526,3,5,2,2,0,1
4425,60,Male,Delhi,Vodafone Idea,1309,4,4,4,10,1,0
4426,43,Male,Hyderabad,BSNL,1131,3,1,5,1,0,1
4427,55,Male,Hyderabad,Airtel,1656,5,5,4,6,1,1
4428,24,Male,Kolkata,Jio,1170,5,2,5,4,1,1
4429,39,Male,Bangalore,Jio,1945,3,4,1,5,0,1
4430,37,Female,Kolkata,BSNL,233,1,1,1,7,0,1
4431,38,Male,Kolkata,Airtel,1138,5,3,4,5,0,1
4432,26,Female,Delhi,Vodafone Idea,1110,3,3,1,2,0,1
4433,28,Female,Kolkata,BSNL,520,2,5,3,7,1,1
4434,64,Male,Chennai,Airtel,1223,5,4,3,5,1,0
4435,45,Male,Hyderabad,Airtel,1062,1,2,3,4,0,1
4436,58,Female,Bangalore,Jio,1007,4,1,5,10,1,1
4437,49,Female,Delhi,BSNL,1435,5,1,3,2,0,1
4438,59,Male,Hyderabad,Vodafone Idea,1630,4,2,5,8,0,1
4439,38,Male,Bangalore,Jio,835,5,3,3,10,0,1
4440,29,Male,Hyderabad,BSNL,1148,1,1,5,3,0,1
4441,63,Male,Bangalore,Jio,555,3,2,4,2,1,1
4442,53,Female,Hyderabad,BSNL,1599,3,3,4,8,1,1
4443,62,Female,Delhi,BSNL,579,2,3,3,6,0,1
4444,57,Male,Kolkata,BSNL,539,5,3,1,7,0,1
4445,40,Male,Kolkata,Airtel,928,5,3,4,10,0,1
4446,32,Female,Hyderabad,Vodafone Idea,681,5,1,4,8,0,1
4447,60,Female,Delhi,Airtel,1658,4,1,2,5,0,1
4448,55,Male,Chennai,Vodafone Idea,1072,1,3,2,1,0,1
4449,29,Female,Kolkata,Jio,1020,4,3,5,5,1,0
4450,42,Male,Hyderabad,Airtel,128,1,5,3,10,1,1
4451,37,Female,Delhi,Vodafone Idea,1798,1,1,4,0,0,1
4452,64,Male,Chennai,Airtel,614,4,5,4,6,0,1
4453,62,Male,Kolkata,BSNL,293,3,1,1,6,0,1
4454,36,Female,Hyderabad,Airtel,576,4,5,2,8,0,1
4455,26,Female,Bangalore,Vodafone Idea,1569,4,5,3,8,1,1
4456,29,Male,Hyderabad,BSNL,117,2,5,3,1,0,1
4457,64,Male,Hyderabad,Airtel,1339,2,2,5,5,0,1
4458,18,Male,Kolkata,BSNL,125,4,5,2,5,0,1
4459,62,Female,Kolkata,Jio,1375,3,4,3,7,1,0
4460,54,Female,Delhi,Jio,1970,3,4,1,1,0,1
4461,43,Female,Delhi,BSNL,330,4,4,2,5,0,1
4462,54,Male,Mumbai,Vodafone Idea,814,1,2,4,5,0,1
4463,20,Male,Chennai,Jio,495,1,5,4,6,0,1
4464,29,Female,Bangalore,Vodafone Idea,1149,4,5,4,10,0,1
4465,56,Male,Delhi,BSNL,1791,3,4,3,6,1,1
4466,38,Female,Hyderabad,Vodafone Idea,1404,2,2,5,1,1,1
4467,57,Female,Mumbai,Airtel,1888,4,3,1,6,1,1
4468,32,Male,Chennai,BSNL,958,4,4,4,6,0,1
4469,58,Female,Kolkata,BSNL,147,1,1,3,8,1,1
4470,54,Male,Hyderabad,Jio,481,2,4,1,9,1,1
4471,24,Female,Chennai,Vodafone Idea,1216,4,2,2,4,0,1
4472,49,Female,Mumbai,Airtel,361,5,1,2,0,0,1
4473,27,Male,Mumbai,BSNL,910,1,2,4,9,0,1
4474,39,Female,Kolkata,Vodafone Idea,372,3,3,2,3,1,1
4475,65,Male,Mumbai,BSNL,814,5,2,4,6,0,1
4476,22,Female,Chennai,BSNL,641,5,5,4,3,1,0
4477,33,Female,Delhi,Jio,1712,1,2,3,6,1,1
4478,40,Male,Chennai,Vodafone Idea,441,2,1,2,4,0,1
4479,38,Male,Hyderabad,BSNL,180,3,1,1,6,0,1
4480,28,Male,Hyderabad,Airtel,1992,2,1,3,10,1,1
4481,58,Male,Delhi,Vodafone Idea,636,1,5,3,0,1,1
4482,23,Male,Kolkata,BSNL,238,5,1,1,5,1,1
4483,63,Female,Hyderabad,Vodafone Idea,1441,3,3,2,9,0,1
4484,60,Male,Kolkata,Jio,1835,2,2,3,5,1,1
4485,58,Female,Mumbai,Airtel,448,4,3,1,5,0,1
4486,64,Male,Chennai,BSNL,1866,4,2,4,1,1,1
4487,39,Male,Chennai,Airtel,1881,5,5,1,6,1,1
4488,46,Male,Chennai,Jio,576,5,3,1,1,1,1
4489,18,Male,Hyderabad,Vodafone Idea,1931,2,5,3,1,1,1
4490,34,Female,Kolkata,Airtel,274,5,2,3,3,0,1
4491,31,Female,Chennai,BSNL,1351,4,1,3,3,1,1
4492,33,Female,Kolkata,Jio,171,3,4,3,9,1,0
4493,62,Male,Hyderabad,Jio,1583,3,3,5,5,0,1
4494,22,Male,Chennai,Vodafone Idea,1436,3,1,2,6,0,1
4495,40,Female,Bangalore,Jio,829,4,4,3,3,0,1
4496,34,Male,Chennai,BSNL,1022,4,5,3,2,0,1
4497,24,Male,Bangalore,Vodafone Idea,1045,2,5,3,2,1,1
4498,64,Male,Delhi,Jio,374,3,4,5,4,0,1
4499,18,Female,Mumbai,Airtel,114,1,3,3,5,0,1
4500,21,Female,Mumbai,Jio,649,5,3,3,1,1,0
4501,42,Male,Bangalore,Vodafone Idea,1652,3,4,4,8,1,1
4502,46,Female,Chennai,BSNL,672,2,4,2,2,1,1
4503,64,Female,Delhi,Jio,235,2,2,1,5,0,1
4504,44,Male,Mumbai,Airtel,140,2,5,4,6,0,1
4505,28,Female,Chennai,BSNL,215,3,5,5,9,0,1
4506,44,Female,Bangalore,Jio,1548,2,4,2,6,0,1
4507,49,Male,Chennai,Vodafone Idea,1513,2,2,2,1,0,1
4508,42,Male,Hyderabad,BSNL,1113,3,3,3,9,1,0
4509,40,Female,Chennai,BSNL,1512,5,1,4,2,0,1
4510,52,Female,Chennai,Jio,1311,1,5,4,1,1,1
4511,42,Male,Hyderabad,BSNL,1817,1,5,4,2,0,1
4512,24,Male,Mumbai,Airtel,1542,3,4,5,10,1,1
4513,48,Male,Bangalore,BSNL,657,1,2,1,6,0,1
4514,54,Male,Hyderabad,Airtel,304,4,2,5,9,1,1
4515,59,Male,Chennai,Airtel,1257,2,3,5,7,0,1
4516,61,Female,Kolkata,Airtel,540,3,2,3,4,1,1
4517,32,Female,Hyderabad,Vodafone Idea,426,1,4,1,8,0,1
4518,28,Male,Kolkata,Airtel,654,3,3,3,6,1,0
4519,46,Female,Hyderabad,Jio,860,3,4,5,9,0,1
4520,22,Male,Chennai,Airtel,1699,2,1,1,7,1,1
4521,20,Male,Mumbai,Jio,591,4,1,1,8,0,1
4522,36,Female,Hyderabad,Vodafone Idea,1820,5,2,5,4,1,1
4523,19,Male,Hyderabad,Jio,1228,1,2,4,8,1,1
4524,38,Male,Mumbai,Jio,1417,3,2,1,7,1,1
4525,34,Male,Mumbai,BSNL,254,5,1,3,9,1,1
4526,24,Male,Bangalore,Airtel,221,3,2,2,8,0,1
4527,22,Male,Chennai,Jio,1372,3,2,1,10,0,1
4528,39,Male,Kolkata,Jio,1088,4,3,4,9,0,1
4529,28,Male,Chennai,BSNL,1563,3,1,1,6,0,1
4530,42,Male,Hyderabad,BSNL,1361,5,3,3,3,1,0
4531,28,Male,Mumbai,Airtel,733,1,4,3,1,0,1
4532,64,Male,Delhi,Vodafone Idea,302,4,4,4,9,1,0
4533,22,Male,Mumbai,Jio,1399,2,4,5,6,0,1
4534,53,Female,Bangalore,Jio,1991,4,1,3,3,1,1
4535,23,Female,Chennai,Airtel,395,5,2,2,0,1,1
4536,39,Female,Mumbai,Vodafone Idea,395,4,3,1,5,1,1
4537,56,Male,Bangalore,Vodafone Idea,1637,1,1,5,2,1,1
4538,57,Male,Delhi,Airtel,667,2,3,4,7,1,1
4539,48,Male,Chennai,BSNL,1214,3,5,5,10,0,1
4540,63,Female,Chennai,Vodafone Idea,1053,2,5,2,0,0,1
4541,19,Male,Hyderabad,Airtel,157,3,1,2,4,0,1
4542,45,Male,Bangalore,Jio,1302,4,3,4,3,0,1
4543,59,Female,Hyderabad,Vodafone Idea,1595,1,1,5,6,0,1
4544,28,Female,Bangalore,Vodafone Idea,1606,2,5,4,9,0,1
4545,56,Female,Kolkata,Vodafone Idea,1242,2,2,1,2,0,1
4546,45,Male,Kolkata,BSNL,1072,2,5,5,2,1,1
4547,28,Female,Bangalore,Jio,409,2,1,2,5,1,1
4548,21,Female,Mumbai,Vodafone Idea,1624,5,3,1,9,1,1
4549,24,Male,Chennai,Airtel,898,3,1,4,1,1,1
4550,39,Female,Hyderabad,Airtel,623,5,4,1,6,0,1
4551,31,Female,Mumbai,BSNL,1872,3,4,5,4,0,1
4552,30,Female,Bangalore,Vodafone Idea,1276,3,4,5,2,0,1
4553,44,Male,Bangalore,Airtel,933,2,1,5,3,1,1
4554,62,Female,Chennai,Jio,519,2,5,5,0,0,1
4555,53,Female,Bangalore,Vodafone Idea,475,1,1,5,1,0,1
4556,64,Female,Chennai,Vodafone Idea,463,3,2,3,2,1,1
4557,64,Female,Kolkata,Airtel,864,5,2,1,7,1,1
4558,52,Male,Kolkata,BSNL,260,2,5,1,4,0,1
4559,34,Female,Hyderabad,BSNL,1115,5,2,1,6,1,1
4560,60,Male,Mumbai,Airtel,1824,4,4,3,9,1,1
4561,36,Female,Bangalore,BSNL,711,2,5,3,0,0,1
4562,37,Female,Kolkata,BSNL,1724,1,5,5,1,0,1
4563,33,Male,Mumbai,Airtel,395,3,3,2,7,1,1
4564,24,Female,Kolkata,Jio,479,1,3,5,6,1,1
4565,21,Male,Kolkata,Vodafone Idea,693,2,4,1,3,0,1
4566,43,Male,Delhi,Airtel,128,5,5,1,1,1,1
4567,54,Female,Hyderabad,Airtel,642,4,1,1,9,1,1
4568,53,Female,Delhi,BSNL,1804,4,5,3,1,1,1
4569,49,Female,Chennai,BSNL,1922,2,5,2,9,0,1
4570,27,Female,Mumbai,Jio,1521,5,4,2,8,0,1
4571,21,Female,Chennai,Airtel,1422,5,2,1,6,0,1
4572,41,Female,Mumbai,Vodafone Idea,1479,1,4,2,3,0,1
4573,18,Female,Mumbai,Airtel,538,4,1,4,7,1,1
4574,45,Female,Mumbai,BSNL,453,2,3,3,10,1,1
4575,23,Male,Chennai,Vodafone Idea,958,1,2,1,10,0,1
4576,36,Female,Bangalore,BSNL,304,4,4,1,0,1,1
4577,60,Male,Hyderabad,Airtel,320,3,4,5,8,0,1
4578,58,Female,Delhi,Jio,1192,2,5,2,5,1,1
4579,56,Male,Hyderabad,Vodafone Idea,1796,5,3,2,10,1,1
4580,48,Male,Mumbai,Jio,1373,2,5,2,5,0,1
4581,30,Male,Chennai,BSNL,205,2,3,5,3,1,1
4582,24,Male,Kolkata,BSNL,172,1,3,4,6,1,1
4583,19,Male,Kolkata,Vodafone Idea,494,3,3,2,0,0,1
4584,31,Female,Bangalore,BSNL,725,1,2,4,6,1,1
4585,28,Female,Hyderabad,Jio,883,4,1,5,2,1,1
4586,58,Female,Delhi,BSNL,1176,4,2,1,2,0,1
4587,36,Female,Hyderabad,BSNL,983,5,2,2,3,1,1
4588,23,Female,Bangalore,Vodafone Idea,303,2,3,1,0,1,1
4589,48,Female,Mumbai,BSNL,1508,1,5,2,6,0,1
4590,25,Female,Hyderabad,Vodafone Idea,881,3,2,5,3,0,1
4591,37,Female,Mumbai,Airtel,540,2,3,5,5,1,1
4592,43,Female,Chennai,Vodafone Idea,202,5,5,4,6,1,0
4593,48,Male,Hyderabad,Vodafone Idea,1072,2,5,5,7,0,1
